manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,price_usd
ГАЗ,21,mechanical,grey,250000,1962,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,3100
BMW,320,mechanical,silver,404000,2001,diesel,FALSE,diesel,2,universal,FALSE,owned,rear,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,135,5200
Nissan,Almera Tino,mechanical,other,290000,2001,diesel,FALSE,diesel,2.2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,3750
Daewoo,Matiz,mechanical,red,134000,1998,gasoline,FALSE,gasoline,0.8,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,236,1100
Ford,Mondeo,automatic,brown,154000,2011,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7,9800
Citroen,Evasion,mechanical,silver,320000,2001,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,4200
Mitsubishi,Lancer Evolution,mechanical,blue,100000,1996,gasoline,FALSE,gasoline,2,coupe,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,3500
Volvo,XC60,automatic,black,91000,2010,diesel,FALSE,diesel,2.4,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,159,17450
Ford,Escort,mechanical,white,400000,1993,diesel,FALSE,diesel,1.8,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,300
Renault,Laguna,mechanical,other,338000,1996,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,83,1850
Ford,S-Max,mechanical,green,191000,2006,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,61,7650
Volkswagen,Passat,mechanical,other,390000,2008,diesel,FALSE,diesel,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,205,6599
Dodge,Caravan,automatic,blue,410383,2000,gas,TRUE,gasoline,2.4,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,56,3500
Volkswagen,Tiguan,mechanical,silver,105000,2013,gasoline,FALSE,gasoline,1.4,suv,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,89,11900
Citroen,Xantia,mechanical,silver,520000,1998,diesel,FALSE,diesel,2.1,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,1000
Volkswagen,Passat,mechanical,other,350000,1997,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,3319.74
Volkswagen,T3,mechanical,red,456987,1988,diesel,FALSE,diesel,1.6,minibus,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,1550
Москвич,2140,mechanical,other,1,1981,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,300
Opel,Zafira,mechanical,silver,300000,2006,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,6500
Seat,Toledo,mechanical,other,280000,2004,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,89,5200
Lincoln,Mark VIII,automatic,red,250000,1998,gasoline,FALSE,gasoline,4.6,coupe,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,297,4500
Volkswagen,Golf,mechanical,white,300000,1986,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,350
Nissan,Vanette,mechanical,green,350000,2000,diesel,FALSE,diesel,2.3,minivan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,133,2300
Peugeot,307,mechanical,black,381000,2004,diesel,FALSE,diesel,2,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,4499
Peugeot,308,mechanical,grey,151000,2009,diesel,FALSE,diesel,1.6,universal,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,6800
Renault,Megane Scenic,mechanical,blue,375500,2000,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,3500
Opel,Zafira,mechanical,silver,260000,2001,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,159,4100
Mazda,626,mechanical,other,342850,1996,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,697,2020
Opel,Vivaro,mechanical,white,317000,2001,diesel,FALSE,diesel,1.9,minibus,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,91,7500
Honda,Pilot,automatic,black,96000,2012,gasoline,FALSE,gasoline,3.5,suv,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,16800
Peugeot,308,automatic,blue,166800,2008,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,5150
BMW,320,mechanical,blue,371000,2000,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,21,4200
Renault,Laguna,mechanical,green,300000,1994,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,1100
Peugeot,406,mechanical,silver,250000,1996,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,1450
Ford,Transit,mechanical,grey,454700,2000,diesel,FALSE,diesel,2.4,minibus,FALSE,owned,rear,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,139,5700
Volkswagen,Fox,mechanical,white,97000,2009,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,121,5100
Mitsubishi,Outlander,automatic,silver,225308,2010,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,60,11000
Mercedes-Benz,B160,mechanical,white,50000,2014,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,60,16000
Renault,Kadjar,automatic,black,138000,2015,diesel,FALSE,diesel,1.5,suv,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,67,15400
Nissan,Navara,mechanical,red,296000,1999,diesel,FALSE,diesel,2.5,pickup,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,5100
BMW,316,automatic,black,355000,1995,gasoline,FALSE,gasoline,1.6,coupe,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,20,6000
Ford,Fiesta,mechanical,white,231231,1994,gasoline,FALSE,gasoline,1.1,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,550
Nissan,Terrano,automatic,silver,105000,2014,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,143,10100
Mercedes-Benz,E230,automatic,black,250000,1990,gasoline,FALSE,gasoline,2.3,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,51,4300
Alfa Romeo,166,mechanical,black,375000,2000,diesel,FALSE,diesel,2.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,61,3750
Fiat,Tempra,mechanical,blue,200000,1993,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,600
Mercedes-Benz,Vito,automatic,silver,350000,1998,diesel,FALSE,diesel,2.3,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,43,4300
Volkswagen,Passat,mechanical,white,444000,1994,gasoline,FALSE,gasoline,2,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,83,2350
Mazda,121,mechanical,red,234000,1993,gasoline,FALSE,gasoline,1.3,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35,700
LADA,4x4,mechanical,blue,44000,2015,gasoline,FALSE,gasoline,1.7,suv,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,5500
Ford,Focus,mechanical,blue,211500,2004,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,34,3599
Kia,Cee'd,mechanical,black,230000,2008,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,33,5300
Opel,Omega,mechanical,black,480000,1999,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1450
Audi,A4,mechanical,blue,388000,1997,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,3500
Mercedes-Benz,E230,mechanical,white,500000,1987,gas,TRUE,gasoline,2.3,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,138,1000
Renault,Megane,mechanical,white,299014,1997,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,650
Audi,A4,mechanical,black,190000,2009,diesel,FALSE,diesel,2,universal,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,74,13999
Ford,Expedition,automatic,black,262000,2001,gasoline,FALSE,gasoline,5.4,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,105,5600
Peugeot,307,automatic,blue,116000,2006,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,3700
Iveco,Daily,mechanical,white,500000,1995,diesel,FALSE,diesel,2.5,minibus,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,155,3200
Peugeot,406,mechanical,blue,300000,1996,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,90,1900
Opel,Corsa,mechanical,black,160000,2001,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,2500
Honda,Civic,automatic,silver,200000,2007,hybrid-petrol,FALSE,gasoline,1.3,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,11,5500
Volkswagen,Golf,mechanical,blue,219000,1998,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,33,2600
Opel,Astra,mechanical,grey,340000,2008,diesel,FALSE,diesel,1.3,coupe,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,6000
Peugeot,406,mechanical,grey,240000,1998,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,229,2350
Opel,Astra,mechanical,grey,84000,2009,gasoline,FALSE,gasoline,1.4,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,64,8800
BMW,320,mechanical,silver,329500,2001,diesel,FALSE,diesel,2,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,43,4200
Skoda,Octavia,mechanical,other,183000,2007,gasoline,FALSE,gasoline,2,universal,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,79,8500
Mercedes-Benz,T1,mechanical,red,47000,1970,gasoline,FALSE,gasoline,2.4,pickup,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,5000
BMW,X5,automatic,black,11,2003,gasoline,FALSE,gasoline,4.4,suv,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,4794.08
Volkswagen,Crafter,mechanical,blue,417000,2011,diesel,FALSE,diesel,2,minibus,FALSE,owned,rear,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,78,15200
Toyota,Avensis,mechanical,silver,196700,2009,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,81,10555
Volvo,S40,automatic,blue,162000,2006,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,57,7100
Porsche,Cayenne,automatic,grey,30000,2005,gasoline,FALSE,gasoline,4.5,suv,FALSE,owned,all,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,186,15000
Fiat,Marea,mechanical,grey,295000,1996,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,106,700
BMW,X1,automatic,brown,166408,2011,diesel,FALSE,diesel,2,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48,13900
ВАЗ,2107,mechanical,white,86000,1985,gas,TRUE,gasoline,1.5,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,70,1300
Peugeot,207,automatic,orange,135000,2007,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,58,4200
Acura,MDX,automatic,grey,224166,2006,gasoline,FALSE,gasoline,3.7,suv,FALSE,owned,all,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,790,12500
Opel,Vectra,mechanical,blue,424000,1998,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,58,1185.61
Citroen,ZX,mechanical,blue,250000,1997,gasoline,FALSE,gasoline,1.4,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,900
Dodge,1500,automatic,blue,210502,2009,gasoline,FALSE,gasoline,4.7,pickup,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,229,18900
Fiat,Punto,mechanical,orange,200000,1997,gasoline,FALSE,gasoline,1.1,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,1500
Seat,Alhambra,mechanical,silver,250000,2003,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,36,6500
Mazda,323,mechanical,red,325000,1994,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41,1200
Peugeot,3008,mechanical,grey,124000,2012,gasoline,FALSE,gasoline,1.6,suv,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,9350
Volvo,S60,automatic,grey,40300,2017,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35,17900
Volkswagen,Sharan,mechanical,green,423000,1998,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21,3900
Chevrolet,Cruze,automatic,black,80000,2014,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,91,9650
Nissan,Juke,mechanical,brown,144000,2012,gasoline,FALSE,gasoline,1.6,suv,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,95,10600
Ford,Orion,mechanical,blue,100000,1989,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49,300
Audi,100,mechanical,other,280000,1987,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,1000
Toyota,RAV4,automatic,blue,422000,2002,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,76,6700
Mercedes-Benz,Sprinter,mechanical,white,519000,2009,diesel,FALSE,diesel,2.2,van,FALSE,owned,rear,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,76,17700
Chrysler,Grand Voyager,mechanical,other,300000,2002,gas,TRUE,gasoline,2.4,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,6550
Seat,Alhambra,mechanical,silver,341000,1999,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,71,4200
Mercedes-Benz,Sprinter,mechanical,white,500000,1997,diesel,FALSE,diesel,2.9,van,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,117,7000
Ford,Focus,automatic,silver,133000,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,8300
Mitsubishi,Lancer,automatic,silver,230,2003,gas,TRUE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,3500
Skoda,Roomster,mechanical,blue,209000,2009,diesel,FALSE,diesel,1.4,universal,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,62,5501
Volkswagen,Golf Plus,mechanical,black,376174,2005,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6,5975.53
Mercedes-Benz,S500,automatic,white,219000,2011,gasoline,FALSE,gasoline,4.7,sedan,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,77,23000
Ford,Transit,mechanical,blue,333000,1991,diesel,FALSE,diesel,2.5,van,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,6200
Volkswagen,Golf,mechanical,blue,224000,1997,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102,2600
Mercedes-Benz,E260,automatic,black,395000,1992,gasoline,FALSE,gasoline,2.6,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,1000
Volkswagen,Passat,mechanical,white,390000,1991,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1650
Audi,A4,mechanical,black,156000,2009,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,165,10900
Volvo,V50,automatic,grey,240000,2004,gasoline,FALSE,gasoline,2.4,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,5500
Citroen,C4,mechanical,other,82000,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,7900
Mazda,626,mechanical,green,400000,1997,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,60,1700
Audi,A4,automatic,black,180000,2011,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,81,10200
Rover,400-Series,mechanical,red,234567,1999,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,699
Peugeot,307,mechanical,silver,253000,2004,diesel,FALSE,diesel,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,119,5300
Mercedes-Benz,E250,mechanical,black,500000,1985,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,650
Opel,Astra,mechanical,white,339000,1999,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,2600
Citroen,Xsara Picasso,mechanical,white,300000,2000,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,3300
Nissan,Almera Tino,automatic,blue,350000,2001,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,2750
BMW,318,automatic,black,194000,2015,diesel,FALSE,diesel,2,universal,FALSE,owned,rear,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,90,17599
Volkswagen,T5,mechanical,white,380000,2003,diesel,FALSE,diesel,1.9,minibus,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,146,9450
Mercedes-Benz,C180,mechanical,black,270000,2008,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,32,9000
Toyota,Yaris,mechanical,grey,320000,1999,gasoline,FALSE,gasoline,1,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,1800
Mitsubishi,Space Star,mechanical,green,375000,2001,gasoline,FALSE,gasoline,1.3,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,268,2750
Opel,Vectra,mechanical,violet,250000,1997,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,1800
Citroen,C5,mechanical,other,216000,2003,diesel,FALSE,diesel,2.2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,198,4200
Opel,Vectra,mechanical,silver,635000,2002,gasoline,FALSE,gasoline,2.2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,3319.74
